Transaction_ID,Order_ID,Revenue,Profit,Discount
T02133,O02133,2438,641.9,0.07
T02134,O02134,6317,2054.4,0.16
T02135,O02135,3073,624.48,0.0
T02136,O02136,9413,3918.75,0.18
T02137,O02137,8701,2495.62,0.0
T02138,O02138,3139,753.69,0.19
T02139,O02139,8527,1522.59,0.04
T02140,O02140,7560,2487.92,0.1
T02141,O02141,863,229.7,0.18
T02142,O02142,2771,1095.64,0.05
T02143,O02143,2425,625.66,0.18
T02144,O02144,7304,1654.85,0.03
T02145,O02145,5274,1376.61,0.19
T02146,O02146,2853,1249.71,0.03
T02147,O02147,5702,1884.28,0.05
T02148,O02148,5582,2130.05,0.17
T02149,O02149,1222,501.35,0.1
T02150,O02150,8919,3012.1,0.16
T02151,O02151,9055,2838.97,0.17
T02152,O02152,7995,2699.87,0.07
T02153,O02153,5845,1512.12,0.1
T02154,O02154,4769,1041.56,0.06
T02155,O02155,8534,3159.44,0.03
T02156,O02156,8431,3152.26,0.09
T02157,O02157,9535,4189.32,0.08
T02158,O02158,2297,468.09,0.11
T02159,O02159,560,161.59,0.17
T02160,O02160,2188,719.42,0.08
T02161,O02161,9815,3058.32,0.18
T02162,O02162,4760,1011.64,0.08
T02163,O02163,649,221.36,0.14
T02164,O02164,6534,1616.76,0.11
T02165,O02165,4091,678.59,0.16
T02166,O02166,3515,1441.11,0.19
T02167,O02167,5619,1476.78,0.04
T02168,O02168,8141,3466.05,0.15
T02169,O02169,8530,3287.58,0.05
T02170,O02170,4801,1724.16,0.02
T02171,O02171,3069,532.43,0.2
T02172,O02172,3936,832.54,0.06
T02173,O02173,3673,667.46,0.07
T02174,O02174,8057,2806.55,0.14
T02175,O02175,4165,1827.53,0.15
T02176,O02176,5323,1898.5,0.15
T02177,O02177,5631,876.26,0.06
T02178,O02178,1835,301.44,0.12
T02179,O02179,1203,502.27,0.19
T02180,O02180,807,131.29,0.14
T02181,O02181,4579,784.23,0.14
T02182,O02182,7805,1557.49,0.2
T02183,O02183,5800,995.97,0.09
T02184,O02184,9635,3378.96,0.16
T02185,O02185,4644,722.78,0.04
T02186,O02186,2883,1231.57,0.13
T02187,O02187,7896,2724.2,0.06
T02188,O02188,8196,1734.13,0.08
T02189,O02189,2929,595.74,0.16
T02190,O02190,4011,1350.24,0.03
T02191,O02191,1006,332.19,0.2
T02192,O02192,806,294.48,0.07
T02193,O02193,7765,3307.96,0.18
T02194,O02194,5716,2166.11,0.13
T02195,O02195,4334,1311.94,0.08
T02196,O02196,8996,3706.23,0.02
T02197,O02197,3284,704.3,0.18
T02198,O02198,8332,2592.52,0.03
T02199,O02199,867,227.31,0.16
T02200,O02200,4878,2003.56,0.01
T02201,O02201,4001,1332.78,0.03
T02202,O02202,9367,3952.98,0.17
T02203,O02203,681,132.99,0.2
T02204,O02204,8870,2477.63,0.17
T02205,O02205,1829,590.06,0.04
T02206,O02206,3089,929.95,0.02
T02207,O02207,3082,652.08,0.2
T02208,O02208,7889,2785.25,0.03
T02209,O02209,5969,1140.35,0.19
T02210,O02210,2551,833.03,0.09
T02211,O02211,4787,1115.27,0.08
T02212,O02212,4054,801.33,0.15
T02213,O02213,2583,428.09,0.0
T02214,O02214,7164,1603.86,0.01
T02215,O02215,1999,665.25,0.17
T02216,O02216,8196,3676.77,0.2
T02217,O02217,9255,3825.25,0.2
T02218,O02218,8232,2754.19,0.12
T02219,O02219,7219,2875.72,0.15
T02220,O02220,4121,1126.82,0.05
T02221,O02221,835,375.38,0.02
T02222,O02222,4511,1747.19,0.07
T02223,O02223,8658,3642.48,0.18
T02224,O02224,7035,2797.19,0.18
T02225,O02225,1169,386.39,0.1
T02226,O02226,5143,1520.73,0.0
T02227,O02227,1806,461.23,0.07
T02228,O02228,7590,2573.03,0.08
T02229,O02229,5359,1374.53,0.19
T02230,O02230,7127,1813.73,0.04
T02231,O02231,2854,1121.1,0.1
T02232,O02232,6039,2358.51,0.01
T02233,O02233,5986,1351.32,0.02
T02234,O02234,3108,1344.94,0.13
T02235,O02235,4431,1247.96,0.06
T02236,O02236,5705,1926.49,0.14
T02237,O02237,1756,771.28,0.07
T02238,O02238,8240,1483.94,0.1
T02239,O02239,516,176.87,0.17
T02240,O02240,8609,2577.94,0.15
T02241,O02241,4952,1848.31,0.02
T02242,O02242,4438,726.25,0.04
T02243,O02243,9039,2726.95,0.04
T02244,O02244,9167,3730.34,0.09
T02245,O02245,6148,1727.04,0.19
T02246,O02246,5308,1868.93,0.0
T02247,O02247,7612,2253.65,0.06
T02248,O02248,9090,2593.67,0.19
T02249,O02249,3784,1027.24,0.09
T02250,O02250,5285,1367.41,0.01
T02251,O02251,5784,1638.11,0.18
T02252,O02252,2446,622.09,0.14
T02253,O02253,9224,2598.38,0.19
T02254,O02254,9352,3241.47,0.03
T02255,O02255,1873,805.41,0.15
T02256,O02256,2996,1030.91,0.07
T02257,O02257,3332,896.75,0.15
T02258,O02258,731,186.79,0.19
T02259,O02259,2751,860.36,0.07
T02260,O02260,3787,1096.3,0.08
T02261,O02261,913,295.72,0.05
T02262,O02262,9683,3059.28,0.01
T02263,O02263,940,367.3,0.07
T02264,O02264,3188,1395.58,0.11
T02265,O02265,7443,1690.64,0.16
T02266,O02266,1784,337.69,0.17
T02267,O02267,2716,506.54,0.01
T02268,O02268,6647,1647.42,0.2
T02269,O02269,3250,509.97,0.04
T02270,O02270,6019,2687.02,0.11
T02271,O02271,3314,1094.8,0.08
T02272,O02272,9818,2020.35,0.14
T02273,O02273,2262,1009.75,0.04
T02274,O02274,4010,1663.78,0.06
T02275,O02275,1051,404.93,0.09
T02276,O02276,7167,1860.68,0.18
T02277,O02277,7176,3035.59,0.11
T02278,O02278,6274,2414.88,0.19
T02279,O02279,9958,3332.24,0.02
T02280,O02280,7807,1848.13,0.01
T02281,O02281,4127,1743.52,0.04
T02282,O02282,3974,1661.35,0.15
T02283,O02283,6680,2553.87,0.03
T02284,O02284,8816,3676.88,0.17
T02285,O02285,5125,1262.2,0.0
T02286,O02286,6398,2630.0,0.1
T02287,O02287,9864,1652.74,0.15
T02288,O02288,8433,1394.74,0.06
T02289,O02289,2638,443.8,0.19
T02290,O02290,6765,2493.56,0.12
T02291,O02291,8636,1658.06,0.19
T02292,O02292,8317,2395.67,0.03
T02293,O02293,2616,593.66,0.07
T02294,O02294,5779,907.39,0.12
T02295,O02295,6671,1498.8,0.14
T02296,O02296,6435,2594.17,0.18
T02297,O02297,2839,1093.41,0.08
T02298,O02298,2717,643.47,0.06
T02299,O02299,4706,974.8,0.17
T02300,O02300,1949,620.18,0.15
T02301,O02301,5485,2351.65,0.15
T02302,O02302,3186,833.89,0.12
T02303,O02303,3896,826.64,0.15
T02304,O02304,6527,1713.73,0.11
T02305,O02305,3318,735.77,0.18
T02306,O02306,4350,1127.1,0.19
T02307,O02307,1740,684.77,0.09
T02308,O02308,9823,1619.13,0.11
T02309,O02309,2482,950.34,0.19
T02310,O02310,8779,1594.56,0.12
T02311,O02311,3836,1021.25,0.09
T02312,O02312,1776,337.13,0.0
T02313,O02313,4020,1071.01,0.11
T02314,O02314,2618,567.6,0.14
T02315,O02315,8045,2290.84,0.02
T02316,O02316,3916,1634.24,0.05
T02317,O02317,5428,904.96,0.0
T02318,O02318,7387,1557.79,0.19
T02319,O02319,3328,1436.13,0.17
T02320,O02320,8674,2244.02,0.15
T02321,O02321,576,183.66,0.08
T02322,O02322,532,114.49,0.05
T02323,O02323,8825,3747.45,0.17
T02324,O02324,1368,401.53,0.13
T02325,O02325,9836,2980.29,0.08
T02326,O02326,762,199.92,0.05
T02327,O02327,5137,2291.99,0.02
T02328,O02328,2529,862.35,0.1
T02329,O02329,5901,2073.67,0.02
T02330,O02330,3739,1401.9,0.11
T02331,O02331,9646,3607.28,0.1
T02332,O02332,2107,437.32,0.15
T02333,O02333,6518,1737.05,0.18
T02334,O02334,4431,779.26,0.01
T02335,O02335,5917,2237.15,0.13
T02336,O02336,2482,761.16,0.07
T02337,O02337,1553,636.84,0.2
T02338,O02338,5350,1421.05,0.15
T02339,O02339,4752,1994.74,0.2
T02340,O02340,8902,3413.17,0.16
T02341,O02341,3987,1314.2,0.19
T02342,O02342,7010,2212.91,0.14
T02343,O02343,8302,3333.27,0.03
T02344,O02344,524,197.48,0.05
T02345,O02345,9262,1403.01,0.04
T02346,O02346,5943,968.24,0.05
T02347,O02347,1016,374.49,0.0
T02348,O02348,8067,3214.58,0.03
T02349,O02349,6072,1654.03,0.0
T02350,O02350,6848,2008.56,0.04
T02351,O02351,8099,2767.94,0.01
T02352,O02352,1717,346.16,0.08
T02353,O02353,5680,2400.94,0.04
T02354,O02354,9487,2471.9,0.06
T02355,O02355,2360,902.75,0.1
T02356,O02356,6365,2731.52,0.18
T02357,O02357,2639,791.95,0.04
T02358,O02358,727,264.86,0.18
T02359,O02359,5823,1802.05,0.17
T02360,O02360,7813,1269.18,0.15
T02361,O02361,8110,2592.96,0.14
T02362,O02362,7427,1686.75,0.13
T02363,O02363,5277,1451.15,0.16
T02364,O02364,3255,495.21,0.16
T02365,O02365,8601,2351.43,0.01
T02366,O02366,6783,2736.28,0.11
T02367,O02367,6955,1500.84,0.09
T02368,O02368,5876,1413.68,0.02
T02369,O02369,7636,1886.69,0.07
T02370,O02370,4188,1114.93,0.11
T02371,O02371,6791,2213.63,0.02
T02372,O02372,1564,604.58,0.17
T02373,O02373,691,306.99,0.03
T02374,O02374,7683,1519.91,0.17
T02375,O02375,3132,946.3,0.0
T02376,O02376,2559,753.38,0.09
T02377,O02377,8887,2709.47,0.1
T02378,O02378,9364,2298.86,0.11
T02379,O02379,7887,3534.74,0.02
T02380,O02380,4225,1683.96,0.12
T02381,O02381,1129,334.1,0.15
T02382,O02382,8206,2240.98,0.15
T02383,O02383,4555,1319.04,0.01
T02384,O02384,8913,2786.29,0.16
T02385,O02385,5557,1500.66,0.0
T02386,O02386,3750,1009.52,0.07
T02387,O02387,9502,2050.69,0.01
T02388,O02388,5303,2361.52,0.01
T02389,O02389,1173,323.0,0.03
T02390,O02390,9410,1420.89,0.14
T02391,O02391,9385,3418.55,0.08
T02392,O02392,9843,2524.82,0.02
T02393,O02393,4567,1390.58,0.01
T02394,O02394,643,123.39,0.03
T02395,O02395,952,165.52,0.19
T02396,O02396,8762,1693.3,0.12
T02397,O02397,2167,456.35,0.14
T02398,O02398,1730,461.89,0.2
T02399,O02399,6066,1928.53,0.12
T02400,O02400,6802,1282.68,0.08
T02401,O02401,5732,1997.88,0.04
T02402,O02402,1815,647.87,0.16
T02403,O02403,780,349.45,0.19
T02404,O02404,5874,2389.34,0.07
T02405,O02405,6738,1062.69,0.12
T02406,O02406,9267,4127.66,0.05
T02407,O02407,6689,1217.12,0.03
T02408,O02408,1574,685.09,0.07
T02409,O02409,2244,678.75,0.04
T02410,O02410,9783,3424.59,0.14
T02411,O02411,6818,2941.64,0.18
T02412,O02412,2592,406.43,0.14
T02413,O02413,1704,689.68,0.05
T02414,O02414,7360,1176.64,0.16
T02415,O02415,5722,2479.21,0.17
T02416,O02416,7167,1245.32,0.12
T02417,O02417,6043,2573.08,0.09
T02418,O02418,5066,1566.36,0.01
T02419,O02419,1307,559.53,0.02
T02420,O02420,2408,1083.55,0.05
T02421,O02421,3986,723.61,0.12
T02422,O02422,8593,2741.02,0.12
T02423,O02423,867,339.09,0.09
T02424,O02424,3435,823.33,0.05
T02425,O02425,7637,3188.52,0.13
T02426,O02426,4782,1977.14,0.12
T02427,O02427,5523,2040.52,0.16
T02428,O02428,3911,1602.58,0.11
T02429,O02429,6366,1243.93,0.08
T02430,O02430,8044,3582.05,0.12
T02431,O02431,7326,2352.53,0.01
T02432,O02432,6327,1467.65,0.05
T02433,O02433,9673,3096.73,0.06
T02434,O02434,3841,1642.21,0.03
T02435,O02435,799,155.31,0.03
T02436,O02436,7427,2223.52,0.07
T02437,O02437,2453,502.41,0.15
T02438,O02438,6657,2557.43,0.1
T02439,O02439,9654,1627.22,0.14
T02440,O02440,506,211.69,0.02
T02441,O02441,8600,3521.64,0.03
T02442,O02442,8339,2744.94,0.12
T02443,O02443,4171,1249.75,0.17
T02444,O02444,2395,633.54,0.05
T02445,O02445,6785,1459.01,0.04
T02446,O02446,2831,476.8,0.15
T02447,O02447,4439,1411.92,0.11
T02448,O02448,7363,2701.87,0.09
T02449,O02449,8625,2627.67,0.07
T02450,O02450,2131,684.12,0.19
T02451,O02451,3955,899.67,0.04
T02452,O02452,9682,2793.66,0.04
T02453,O02453,4176,1793.01,0.1
T02454,O02454,3525,618.76,0.03
T02455,O02455,3241,857.99,0.16
T02456,O02456,3898,1054.27,0.12
T02457,O02457,7934,3182.29,0.17
T02458,O02458,3415,632.51,0.08
T02459,O02459,4361,1741.36,0.06
T02460,O02460,3656,1381.14,0.07
T02461,O02461,6372,1608.92,0.07
T02462,O02462,3076,693.38,0.03
T02463,O02463,1766,600.32,0.2
T02464,O02464,9303,1665.3,0.13
T02465,O02465,7099,2049.71,0.12
T02466,O02466,9846,2687.68,0.18
T02467,O02467,6364,1361.17,0.17
T02468,O02468,6437,1764.33,0.06
T02469,O02469,8886,1438.18,0.15
T02470,O02470,3135,948.71,0.12
T02471,O02471,1469,433.86,0.19
T02472,O02472,9867,2628.42,0.04
T02473,O02473,824,239.08,0.16
T02474,O02474,8734,2023.98,0.08
T02475,O02475,5511,2237.21,0.02
T02476,O02476,6505,2115.31,0.12
T02477,O02477,6478,2755.5,0.02
T02478,O02478,3185,1270.47,0.03
T02479,O02479,7386,2898.41,0.03
T02480,O02480,7569,2206.27,0.18
T02481,O02481,8947,3309.06,0.13
T02482,O02482,6292,1777.59,0.12
T02483,O02483,7488,3148.7,0.14
T02484,O02484,7553,2168.76,0.01
T02485,O02485,3983,890.65,0.06
T02486,O02486,2469,1017.67,0.07
T02487,O02487,4095,1461.22,0.13
T02488,O02488,833,172.76,0.08
T02489,O02489,1738,461.97,0.05
T02490,O02490,709,267.99,0.01
T02491,O02491,3225,1159.72,0.12
T02492,O02492,1751,484.49,0.0
T02493,O02493,3250,1119.15,0.07
T02494,O02494,1907,357.94,0.13
T02495,O02495,2911,1146.35,0.1
T02496,O02496,6113,1530.43,0.15
T02497,O02497,6941,2311.38,0.12
T02498,O02498,3676,878.92,0.06
T02499,O02499,2064,459.8,0.16
T02500,O02500,4765,812.66,0.04
T02501,O02501,3892,1375.06,0.01
T02502,O02502,5696,2415.47,0.0
T02503,O02503,8870,1728.67,0.06
T02504,O02504,5188,1375.19,0.19
T02505,O02505,1863,683.55,0.14
T02506,O02506,5760,2018.73,0.18
T02507,O02507,8722,2815.8,0.13
T02508,O02508,7598,1678.04,0.2
T02509,O02509,8993,1740.46,0.07
T02510,O02510,7291,1588.7,0.15
T02511,O02511,4975,1012.32,0.15
T02512,O02512,8062,2530.56,0.1
T02513,O02513,9835,3637.6,0.12
T02514,O02514,8849,2857.3,0.03
T02515,O02515,1771,653.12,0.05
T02516,O02516,2782,728.94,0.14
T02517,O02517,3016,562.74,0.11
T02518,O02518,3529,1361.41,0.16
T02519,O02519,8424,2558.56,0.02
T02520,O02520,929,312.47,0.14
T02521,O02521,4378,1140.51,0.19
T02522,O02522,5813,1802.9,0.05
T02523,O02523,5392,1609.25,0.1
T02524,O02524,9777,3885.2,0.06
T02525,O02525,3857,1357.13,0.18
T02526,O02526,3513,1107.03,0.1
T02527,O02527,2186,725.01,0.18
T02528,O02528,4437,1195.45,0.13
T02529,O02529,8946,3309.15,0.06
T02530,O02530,6701,1867.3,0.12
T02531,O02531,7098,2178.05,0.17
T02532,O02532,2446,876.54,0.2
T02533,O02533,1388,536.62,0.01
T02534,O02534,1360,347.5,0.01
T02535,O02535,6786,1972.86,0.2
T02536,O02536,628,158.75,0.16
T02537,O02537,1115,235.93,0.04
T02538,O02538,6951,3063.73,0.09
T02539,O02539,4978,954.74,0.2
T02540,O02540,533,126.57,0.18
T02541,O02541,3457,766.91,0.13
T02542,O02542,3802,1155.71,0.09
T02543,O02543,9696,2333.84,0.14
T02544,O02544,9015,3673.66,0.13
T02545,O02545,9438,3113.24,0.16
T02546,O02546,9212,3128.66,0.07
T02547,O02547,8561,2719.13,0.15
T02548,O02548,9353,1747.99,0.19
T02549,O02549,3233,1423.33,0.2
T02550,O02550,3250,1392.97,0.16
T02551,O02551,4484,1974.19,0.18
T02552,O02552,1625,313.5,0.03
T02553,O02553,6790,1301.28,0.0
T02554,O02554,6826,2683.36,0.14
T02555,O02555,7426,1453.09,0.08
T02556,O02556,9104,3382.91,0.0
T02557,O02557,5968,1347.32,0.1
T02558,O02558,4066,1463.93,0.18
T02559,O02559,994,385.39,0.06
T02560,O02560,5743,2009.58,0.17
T02561,O02561,7625,3200.75,0.09
T02562,O02562,4890,1581.92,0.17
T02563,O02563,7245,1592.73,0.09
T02564,O02564,3435,960.11,0.09
T02565,O02565,5204,1530.6,0.12
T02566,O02566,4474,1119.36,0.1
T02567,O02567,2323,378.54,0.06
T02568,O02568,9470,3178.03,0.18
T02569,O02569,3267,1094.15,0.14
T02570,O02570,7581,2974.49,0.02
T02571,O02571,2398,389.59,0.17
T02572,O02572,7084,2422.25,0.04
T02573,O02573,2626,436.11,0.02
T02574,O02574,7089,2493.33,0.12
T02575,O02575,1392,459.36,0.1
T02576,O02576,2710,1132.98,0.04
T02577,O02577,7977,2706.02,0.13
T02578,O02578,7203,2055.86,0.06
T02579,O02579,2449,542.22,0.13
T02580,O02580,2542,570.52,0.01
T02581,O02581,3517,1266.17,0.03
T02582,O02582,2050,871.68,0.12
T02583,O02583,6598,2838.32,0.02
T02584,O02584,1546,520.66,0.14
T02585,O02585,4290,1148.55,0.09
T02586,O02586,4347,1714.54,0.04
T02587,O02587,6997,1765.9,0.17
T02588,O02588,1798,453.94,0.06
T02589,O02589,1778,665.25,0.1
T02590,O02590,2362,521.09,0.05
T02591,O02591,4307,1445.91,0.12
T02592,O02592,8177,2857.76,0.06
T02593,O02593,3784,1651.4,0.04
T02594,O02594,7939,1435.02,0.09
T02595,O02595,4848,823.76,0.05
T02596,O02596,994,370.08,0.11
T02597,O02597,9578,1793.22,0.2
T02598,O02598,635,162.63,0.1
T02599,O02599,8647,3249.83,0.19
T02600,O02600,2444,889.04,0.2
T02601,O02601,613,257.19,0.02
T02602,O02602,1519,347.43,0.14
T02603,O02603,4790,1411.86,0.04
T02604,O02604,6061,1013.9,0.2
T02605,O02605,8735,1998.15,0.19
T02606,O02606,2472,492.3,0.1
T02607,O02607,2485,425.54,0.19
T02608,O02608,3500,970.79,0.2
T02609,O02609,1650,486.54,0.18
T02610,O02610,5374,1535.28,0.12
T02611,O02611,8532,1578.89,0.16
T02612,O02612,2908,998.84,0.18
T02613,O02613,9466,1548.71,0.01
T02614,O02614,1378,419.72,0.12
T02615,O02615,9006,3673.05,0.08
T02616,O02616,6566,2623.25,0.05
T02617,O02617,2835,543.45,0.06
T02618,O02618,1225,373.15,0.2
T02619,O02619,6240,1521.8,0.11
T02620,O02620,2606,451.43,0.13
T02621,O02621,2569,890.11,0.17
T02622,O02622,6264,1803.56,0.01
T02623,O02623,5579,1275.44,0.02
T02624,O02624,9898,1986.88,0.16
T02625,O02625,832,209.76,0.15
T02626,O02626,8246,2966.63,0.02
T02627,O02627,1939,868.75,0.2
T02628,O02628,2200,542.25,0.16
T02629,O02629,9616,3950.93,0.15
T02630,O02630,2625,690.54,0.14
T02631,O02631,1486,523.04,0.09
T02632,O02632,5501,1042.8,0.11
T02633,O02633,8648,3607.64,0.05
T02634,O02634,534,126.6,0.04
T02635,O02635,3252,750.38,0.15
T02636,O02636,9724,1741.36,0.02
T02637,O02637,5179,926.18,0.17
T02638,O02638,8579,2728.79,0.14
T02639,O02639,9165,1606.23,0.17
T02640,O02640,3622,1512.46,0.11
T02641,O02641,3456,660.7,0.06
T02642,O02642,9287,2632.85,0.1
T02643,O02643,8913,3532.01,0.12
T02644,O02644,6277,1558.03,0.03
T02645,O02645,9947,4124.6,0.14
T02646,O02646,4854,1030.16,0.17
T02647,O02647,4802,2052.5,0.06
T02648,O02648,9444,3307.69,0.15
T02649,O02649,2919,451.71,0.05
T02650,O02650,1320,435.17,0.02
T02651,O02651,9989,1993.7,0.19
T02652,O02652,9269,3414.64,0.12
T02653,O02653,2384,709.43,0.07
T02654,O02654,5666,2267.16,0.08
T02655,O02655,5465,1467.85,0.04
T02656,O02656,1429,509.75,0.02
T02657,O02657,9942,1574.87,0.05
T02658,O02658,6987,2065.05,0.12
T02659,O02659,6265,2632.56,0.02
T02660,O02660,8003,2615.43,0.08
T02661,O02661,2154,363.33,0.18
T02662,O02662,4490,1195.08,0.05
T02663,O02663,2877,558.66,0.07
T02664,O02664,5379,1261.46,0.09
T02665,O02665,9799,1749.62,0.11
T02666,O02666,6056,1142.82,0.05
T02667,O02667,5990,2397.54,0.2
T02668,O02668,3642,1039.92,0.12
T02669,O02669,2133,932.81,0.17
T02670,O02670,6166,1235.01,0.1
T02671,O02671,3244,1310.18,0.05
T02672,O02672,2483,765.4,0.08
T02673,O02673,1815,597.84,0.1
T02674,O02674,1091,475.04,0.12
T02675,O02675,8329,3498.36,0.11
T02676,O02676,644,195.22,0.03
T02677,O02677,4613,1967.27,0.09
T02678,O02678,1794,620.49,0.07
T02679,O02679,6356,1067.85,0.02
T02680,O02680,9681,4107.41,0.11
T02681,O02681,5999,1690.89,0.0
T02682,O02682,6581,1783.63,0.15
T02683,O02683,1044,343.28,0.03
T02684,O02684,4146,1468.84,0.14
T02685,O02685,5985,1386.77,0.18
T02686,O02686,4208,1750.87,0.15
T02687,O02687,2116,923.46,0.15
T02688,O02688,979,393.34,0.01
T02689,O02689,7119,2326.37,0.11
T02690,O02690,6911,2106.97,0.04
T02691,O02691,6663,2968.88,0.0
T02692,O02692,3169,997.8,0.01
T02693,O02693,9211,1566.59,0.08
T02694,O02694,7150,2675.69,0.12
T02695,O02695,631,152.76,0.1
T02696,O02696,2708,502.53,0.14
T02697,O02697,5576,2016.22,0.16
T02698,O02698,6030,1341.44,0.16
T02699,O02699,3728,1183.77,0.1
T02700,O02700,4442,1417.98,0.02
T02701,O02701,2082,745.66,0.02
T02702,O02702,7375,2086.04,0.08
T02703,O02703,8640,1861.15,0.11
T02704,O02704,7648,1544.62,0.06
T02705,O02705,9660,4087.39,0.02
T02706,O02706,6276,2414.99,0.08
T02707,O02707,2722,659.49,0.01
T02708,O02708,8823,3057.73,0.17
T02709,O02709,6222,1409.34,0.12
T02710,O02710,2143,387.37,0.07
T02711,O02711,7181,2736.31,0.11
T02712,O02712,1979,305.35,0.02
T02713,O02713,6533,1430.89,0.2
T02714,O02714,8755,2505.11,0.05
T02715,O02715,7463,2093.3,0.18
T02716,O02716,4924,1051.88,0.18
T02717,O02717,2471,845.89,0.11
T02718,O02718,4365,984.03,0.16
T02719,O02719,5781,2559.7,0.1
T02720,O02720,9572,2771.07,0.09
T02721,O02721,1288,392.0,0.17
T02722,O02722,6487,2756.29,0.19
T02723,O02723,1224,430.47,0.17
T02724,O02724,4798,953.83,0.12
T02725,O02725,6104,1070.02,0.12
T02726,O02726,7441,1807.37,0.19
T02727,O02727,2753,544.7,0.16
T02728,O02728,9193,2757.62,0.08
T02729,O02729,8109,1621.08,0.17
T02730,O02730,9832,3230.69,0.02
T02731,O02731,953,389.1,0.06
T02732,O02732,2097,765.98,0.11
T02733,O02733,6306,2262.14,0.07
T02734,O02734,9805,3085.75,0.03
T02735,O02735,8045,2354.1,0.04
T02736,O02736,8861,2712.88,0.05
T02737,O02737,8532,2439.49,0.11
T02738,O02738,4421,1845.87,0.17
T02739,O02739,4304,1823.62,0.19
T02740,O02740,9645,1856.52,0.11
T02741,O02741,4924,1016.98,0.13
T02742,O02742,4894,1612.07,0.04
T02743,O02743,8180,1682.64,0.09
T02744,O02744,7949,2610.67,0.14
T02745,O02745,4525,1778.26,0.01
T02746,O02746,6026,2321.91,0.03
T02747,O02747,6270,2258.67,0.09
T02748,O02748,8044,2560.91,0.06
T02749,O02749,782,164.67,0.09
T02750,O02750,6588,1630.21,0.12
T02751,O02751,2444,1021.01,0.18
T02752,O02752,1004,230.58,0.05
T02753,O02753,2567,992.9,0.13
T02754,O02754,7494,2322.5,0.17
T02755,O02755,6420,1271.85,0.06
T02756,O02756,9335,3057.34,0.2
T02757,O02757,6928,2065.99,0.16
T02758,O02758,7281,2103.76,0.04
T02759,O02759,3233,658.92,0.06
T02760,O02760,9213,2818.88,0.17
T02761,O02761,9684,2691.43,0.15
T02762,O02762,2197,573.44,0.02
T02763,O02763,1394,237.17,0.06
T02764,O02764,9262,3737.06,0.01
T02765,O02765,6257,2155.35,0.05
T02766,O02766,3407,1381.72,0.08
T02767,O02767,2623,1027.2,0.18
T02768,O02768,9115,1493.21,0.03
T02769,O02769,5686,2396.08,0.13
T02770,O02770,5738,2043.84,0.1
T02771,O02771,7033,1354.35,0.11
T02772,O02772,5784,995.19,0.0
T02773,O02773,721,304.57,0.02
T02774,O02774,7898,1818.23,0.11
T02775,O02775,5994,989.3,0.15
T02776,O02776,5534,1357.47,0.2
T02777,O02777,8776,3094.75,0.01
T02778,O02778,1065,384.89,0.15
T02779,O02779,5948,1530.46,0.01
T02780,O02780,2840,964.66,0.14
T02781,O02781,9160,4096.28,0.18
T02782,O02782,9678,3341.07,0.01
T02783,O02783,9897,2879.83,0.02
T02784,O02784,7378,3047.03,0.13
T02785,O02785,4345,823.13,0.03
T02786,O02786,9740,3118.39,0.08
T02787,O02787,5918,2381.93,0.11
T02788,O02788,2168,409.47,0.17
T02789,O02789,768,311.7,0.17
T02790,O02790,5907,1197.98,0.16
T02791,O02791,8578,1334.5,0.05
T02792,O02792,2472,428.4,0.02
T02793,O02793,4795,1218.16,0.1
T02794,O02794,8435,3632.94,0.1
T02795,O02795,4691,935.43,0.04
T02796,O02796,810,266.28,0.14
T02797,O02797,2316,1029.68,0.12
T02798,O02798,1528,525.71,0.11
T02799,O02799,7473,2996.82,0.2
T02800,O02800,1271,503.4,0.09
T02801,O02801,1078,194.35,0.04
T02802,O02802,6389,2477.82,0.2
T02803,O02803,1370,336.47,0.03
T02804,O02804,8884,2829.78,0.15
T02805,O02805,7580,1396.67,0.15
T02806,O02806,2810,942.92,0.06
T02807,O02807,7633,1818.56,0.13
T02808,O02808,8585,1341.38,0.0
T02809,O02809,2231,893.48,0.12
T02810,O02810,2970,738.29,0.08
T02811,O02811,9048,3620.36,0.19
T02812,O02812,3152,501.57,0.19
T02813,O02813,4306,1637.36,0.05
T02814,O02814,9199,1629.87,0.1
T02815,O02815,7806,1971.92,0.05
T02816,O02816,2966,561.92,0.2
T02817,O02817,4305,925.33,0.11
T02818,O02818,2305,556.89,0.13
T02819,O02819,5684,1627.8,0.05
T02820,O02820,683,258.55,0.05
T02821,O02821,8436,1646.7,0.15
T02822,O02822,5524,1976.44,0.12
T02823,O02823,2382,832.96,0.09
T02824,O02824,8202,3271.62,0.07
T02825,O02825,4196,1743.06,0.13
T02826,O02826,1031,301.05,0.14
T02827,O02827,1984,713.15,0.06
T02828,O02828,2836,1185.93,0.01
T02829,O02829,7737,2843.64,0.04
T02830,O02830,5230,2311.24,0.01
T02831,O02831,5065,1431.94,0.08
T02832,O02832,3038,966.28,0.07
T02833,O02833,2751,979.85,0.14
T02834,O02834,3025,1023.99,0.11
T02835,O02835,2743,528.5,0.14
T02836,O02836,6904,2474.32,0.04
T02837,O02837,5102,1458.38,0.12
T02838,O02838,5404,2286.13,0.08
T02839,O02839,7812,2957.58,0.14
T02840,O02840,5738,898.26,0.18
T02841,O02841,3580,1144.14,0.06
T02842,O02842,3848,1187.19,0.15
T02843,O02843,776,263.72,0.17
T02844,O02844,978,412.03,0.03
T02845,O02845,5336,1743.75,0.02
