Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Transaction_ID,Revenue,Profit,Discount,Customer_Name,Region,Customer_Segment,Industry,Product_Name,Category,Unit_Cost
O03949,C0189,P025,2025-12-01,7,T03949,7498,3307.44,0.06,Dean LLC,South,Corporate,Retail,Cloud Analytics Platform,Software,411
O03950,C0013,P018,2025-11-22,3,T03950,6981,1173.2,0.09,Baldwin LLC,Northeast,Small Business,Finance,Cloud Analytics Platform,Software,101
O03951,C0058,P036,2025-05-29,3,T03951,5148,931.7,0.11,"Thompson, Carter and Mcintosh",Northeast,Consumer,Education,Training Services,Services,663
O03952,C0456,P006,2025-03-04,6,T03952,2230,452.38,0.03,Daniels-Smith,South,Consumer,Healthcare,Analytics Consulting,Services,992
O03953,C0183,P012,2025-12-02,6,T03953,3937,1565.71,0.19,Douglas LLC,Northeast,Consumer,Media,Office Equipment,Hardware,892
O03954,C0463,P026,2025-03-15,10,T03954,8988,1634.03,0.17,Stark-Fuentes,South,Small Business,Technology,Training Services,Services,474
O03955,C0194,P014,2025-04-15,3,T03955,9504,3260.38,0.09,"Burton, Lee and Cochran",Midwest,Small Business,Media,Cybersecurity Package,Software,645
O03956,C0359,P024,2025-11-08,9,T03956,5733,1835.69,0.01,"Anderson, Wilson and Foster",Midwest,Corporate,Media,Analytics Consulting,Services,155
O03957,C0290,P007,2025-07-23,1,T03957,6536,2356.63,0.19,Sanchez Group,South,Consumer,Media,Data Storage Solution,Software,457
O03958,C0385,P019,2025-04-24,7,T03958,7636,2834.09,0.2,Fowler Inc,West,Small Business,Technology,Analytics Consulting,Services,292
O03959,C0139,P020,2025-05-19,7,T03959,4088,936.91,0.13,"Roy, Nichols and Holloway",West,Small Business,Healthcare,Cybersecurity Package,Software,771
O03960,C0022,P040,2025-04-28,4,T03960,3922,1748.66,0.12,"Andrews, Wright and Brock",Midwest,Corporate,Education,Training Services,Services,600
O03961,C0396,P006,2025-01-20,8,T03961,1523,357.44,0.1,Martinez PLC,South,Small Business,Media,Analytics Consulting,Services,992
O03962,C0261,P050,2025-02-11,1,T03962,8591,2765.72,0.08,Davis and Sons,South,Consumer,Media,Office Equipment,Hardware,986
O03963,C0371,P024,2025-09-15,10,T03963,3211,1303.26,0.05,Reid-Stein,Midwest,Corporate,Healthcare,Analytics Consulting,Services,155
O03964,C0462,P025,2025-10-23,6,T03964,4373,1658.97,0.16,"Burns, Morris and Ball",Northeast,Small Business,Media,Cloud Analytics Platform,Software,411
O03965,C0301,P048,2025-01-21,7,T03965,7633,3256.85,0.1,"Baker, Ross and Sutton",Northeast,Small Business,Retail,Cloud Analytics Platform,Software,986
O03966,C0212,P048,2025-01-13,1,T03966,5244,2195.29,0.04,"Garcia, Anderson and Watson",Midwest,Corporate,Finance,Cloud Analytics Platform,Software,986
O03967,C0076,P036,2025-06-06,10,T03967,5093,1398.19,0.19,"Thomas, Arnold and Gilbert",West,Consumer,Retail,Training Services,Services,663
O03968,C0290,P029,2026-01-01,4,T03968,2762,445.72,0.05,Sanchez Group,South,Consumer,Media,Cybersecurity Package,Software,719
O03969,C0285,P024,2025-01-02,7,T03969,2583,861.7,0.01,Davis-Miranda,South,Corporate,Finance,Analytics Consulting,Services,155
O03970,C0079,P043,2025-05-24,9,T03970,5614,987.68,0.01,"White, Walls and Myers",South,Small Business,Technology,Analytics Consulting,Services,331
O03971,C0053,P002,2025-09-11,2,T03971,5210,1218.96,0.16,Graham-Smith,Midwest,Small Business,Education,Cybersecurity Package,Software,207
O03972,C0020,P049,2025-04-12,9,T03972,1512,395.29,0.1,Wright Ltd,West,Small Business,Education,Training Services,Services,891
O03973,C0174,P010,2025-03-26,2,T03973,6163,2173.89,0.04,Osborn and Sons,West,Corporate,Healthcare,Business Laptop,Hardware,351
O03974,C0390,P047,2025-06-28,4,T03974,6982,1337.96,0.13,Williams-Blackwell,West,Small Business,Technology,Cloud Analytics Platform,Software,144
O03975,C0067,P032,2025-12-02,2,T03975,3938,1451.51,0.02,Medina-Cochran,South,Consumer,Healthcare,Analytics Consulting,Services,411
O03976,C0429,P003,2025-04-11,2,T03976,7543,1243.9,0.14,"Atkins, Farley and Edwards",South,Small Business,Healthcare,Network Equipment,Hardware,462
O03977,C0259,P017,2025-05-01,1,T03977,9086,2993.15,0.19,Molina Inc,South,Corporate,Media,Data Storage Solution,Software,928
O03978,C0400,P050,2025-02-22,8,T03978,8843,3671.34,0.13,"Hartman, Smith and Carrillo",Northeast,Consumer,Healthcare,Office Equipment,Hardware,986
O03979,C0051,P048,2026-01-01,8,T03979,7385,2778.09,0.0,Gardner-Richards,West,Corporate,Technology,Cloud Analytics Platform,Software,986
O03980,C0029,P031,2025-12-01,6,T03980,4891,1403.69,0.19,Greene-Smith,Northeast,Consumer,Healthcare,Training Services,Services,918
O03981,C0161,P043,2025-10-29,4,T03981,617,227.36,0.13,Lopez-Edwards,South,Corporate,Healthcare,Analytics Consulting,Services,331
O03982,C0219,P015,2025-09-05,7,T03982,4524,1852.72,0.14,"Estrada, Collins and Glover",South,Corporate,Healthcare,Business Laptop,Hardware,495
O03983,C0219,P028,2025-06-16,10,T03983,2669,903.79,0.14,"Estrada, Collins and Glover",South,Corporate,Healthcare,Office Equipment,Hardware,818
O03984,C0491,P031,2025-04-13,7,T03984,6719,1655.3,0.07,"Huber, Rivera and Williams",Northeast,Corporate,Education,Training Services,Services,918
O03985,C0307,P008,2025-08-17,2,T03985,4211,839.88,0.06,Cooper-Ford,South,Consumer,Education,Business Laptop,Hardware,297
O03986,C0220,P050,2025-01-09,6,T03986,3393,516.35,0.04,Ramsey-Luna,South,Small Business,Education,Office Equipment,Hardware,986
O03987,C0132,P048,2025-10-24,8,T03987,3659,1017.53,0.05,Ford-Smith,West,Consumer,Finance,Cloud Analytics Platform,Software,986
O03988,C0383,P014,2025-11-27,7,T03988,1926,508.38,0.01,Lewis-Johnson,West,Small Business,Retail,Cybersecurity Package,Software,645
O03989,C0370,P022,2025-12-26,6,T03989,5831,2004.6,0.16,Osborn-Poole,West,Corporate,Media,Business Laptop,Hardware,386
O03990,C0053,P006,2025-10-07,5,T03990,3296,859.47,0.13,Graham-Smith,Midwest,Small Business,Education,Analytics Consulting,Services,992
O03991,C0209,P007,2025-09-13,3,T03991,3811,679.18,0.02,Wells and Sons,West,Corporate,Education,Data Storage Solution,Software,457
O03992,C0206,P005,2025-11-06,7,T03992,2451,756.06,0.2,"Reynolds, Jackson and Baker",South,Corporate,Retail,Cybersecurity Package,Software,272
O03993,C0427,P043,2025-10-22,3,T03993,2003,320.85,0.12,Nash LLC,Midwest,Small Business,Technology,Analytics Consulting,Services,331
O03994,C0483,P029,2025-01-02,9,T03994,4430,1824.53,0.08,Wallace-Molina,Midwest,Consumer,Retail,Cybersecurity Package,Software,719
O03995,C0235,P043,2025-03-11,1,T03995,2373,938.31,0.02,"Hancock, Bennett and Hill",Midwest,Corporate,Healthcare,Analytics Consulting,Services,331
O03996,C0064,P028,2025-12-24,3,T03996,4792,1029.23,0.2,"Sparks, Warren and Dean",Northeast,Consumer,Finance,Office Equipment,Hardware,818
O03997,C0193,P050,2025-06-09,5,T03997,2281,766.37,0.18,Jimenez Group,South,Small Business,Healthcare,Office Equipment,Hardware,986
O03998,C0347,P023,2025-10-28,9,T03998,2593,559.48,0.16,Lawson Ltd,Northeast,Corporate,Technology,Cybersecurity Package,Software,745
O03999,C0224,P027,2025-05-24,8,T03999,7788,2199.94,0.18,Anderson Ltd,Midwest,Consumer,Healthcare,Analytics Consulting,Services,835
O04000,C0121,P026,2025-12-21,7,T04000,2518,1103.46,0.15,"Quinn, Moore and Ortega",Northeast,Corporate,Education,Training Services,Services,474
O04001,C0167,P026,2025-12-06,7,T04001,2069,695.76,0.18,"Mitchell, Curtis and Byrd",West,Corporate,Retail,Training Services,Services,474
O04002,C0422,P011,2025-07-12,6,T04002,3865,1606.01,0.13,"Park, Wells and Rodriguez",South,Consumer,Education,Cloud Analytics Platform,Software,983
O04003,C0462,P035,2025-05-12,5,T04003,7440,3291.49,0.14,"Burns, Morris and Ball",Northeast,Small Business,Media,Analytics Consulting,Services,265
O04004,C0128,P043,2025-06-24,2,T04004,6356,1017.85,0.14,"Jenkins, Jackson and Smith",Midwest,Small Business,Education,Analytics Consulting,Services,331
O04005,C0220,P024,2025-10-24,9,T04005,1589,610.77,0.06,Ramsey-Luna,South,Small Business,Education,Analytics Consulting,Services,155
O04006,C0249,P043,2025-07-26,5,T04006,6891,3065.83,0.16,Myers Ltd,Midwest,Small Business,Finance,Analytics Consulting,Services,331
O04007,C0103,P039,2025-10-23,1,T04007,6970,2758.95,0.12,"Cameron, Gross and Fisher",West,Small Business,Healthcare,Office Equipment,Hardware,207
O04008,C0200,P039,2025-10-15,7,T04008,7167,1627.63,0.1,"Johns, Walker and Smith",South,Consumer,Healthcare,Office Equipment,Hardware,207
O04009,C0424,P019,2025-10-30,8,T04009,6167,1238.36,0.01,Montgomery LLC,Midwest,Consumer,Media,Analytics Consulting,Services,292
O04010,C0084,P038,2025-08-28,1,T04010,6540,1914.47,0.01,Tran PLC,West,Consumer,Finance,Cybersecurity Package,Software,409
O04011,C0420,P011,2025-09-18,10,T04011,6330,1216.33,0.19,Williams LLC,Northeast,Consumer,Healthcare,Cloud Analytics Platform,Software,983
O04012,C0185,P038,2025-08-23,9,T04012,7470,1494.46,0.03,Davis PLC,Northeast,Consumer,Finance,Cybersecurity Package,Software,409
O04013,C0309,P025,2025-04-21,2,T04013,1473,443.71,0.1,"Jackson, Morton and Walker",West,Corporate,Education,Cloud Analytics Platform,Software,411
O04014,C0191,P021,2025-10-01,10,T04014,9423,3936.4,0.17,Reed-Newton,West,Consumer,Healthcare,Analytics Consulting,Services,831
O04015,C0284,P005,2025-10-17,4,T04015,8409,3551.25,0.19,Zuniga-Moore,Northeast,Corporate,Education,Cybersecurity Package,Software,272
O04016,C0446,P003,2025-04-24,1,T04016,4934,1066.19,0.08,Rivera PLC,Midwest,Small Business,Education,Network Equipment,Hardware,462
O04017,C0408,P021,2025-06-28,6,T04017,8186,1829.0,0.04,Reid-Mendez,South,Corporate,Technology,Analytics Consulting,Services,831
O04018,C0014,P044,2025-02-04,1,T04018,3455,1231.86,0.05,Walker Ltd,Northeast,Consumer,Technology,Analytics Consulting,Services,723
O04019,C0144,P050,2025-05-05,9,T04019,2954,562.35,0.07,"Lee, Mason and Myers",South,Small Business,Media,Office Equipment,Hardware,986
O04020,C0468,P001,2025-01-22,6,T04020,1414,360.84,0.03,Petty-Bond,Midwest,Consumer,Retail,Cybersecurity Package,Software,409
O04021,C0250,P022,2025-09-21,3,T04021,1609,517.62,0.19,Huff-Curry,South,Corporate,Retail,Business Laptop,Hardware,386
O04022,C0084,P022,2025-08-11,10,T04022,4560,783.55,0.15,Tran PLC,West,Consumer,Finance,Business Laptop,Hardware,386
O04023,C0289,P044,2025-06-09,8,T04023,1916,499.18,0.04,"Mclaughlin, Logan and Solomon",Northeast,Corporate,Technology,Analytics Consulting,Services,723
O04024,C0065,P001,2025-05-19,6,T04024,7019,3034.66,0.05,Summers and Sons,Northeast,Corporate,Retail,Cybersecurity Package,Software,409
O04025,C0466,P040,2025-03-11,6,T04025,5954,944.99,0.17,Avila-Garcia,Northeast,Consumer,Education,Training Services,Services,600
O04026,C0182,P045,2025-05-26,10,T04026,7023,1993.65,0.16,Brown-Johnson,Northeast,Corporate,Technology,Business Laptop,Hardware,759
O04027,C0007,P025,2025-11-22,4,T04027,4914,1300.18,0.18,Guzman Group,West,Corporate,Media,Cloud Analytics Platform,Software,411
O04028,C0241,P022,2025-02-12,5,T04028,5262,1743.2,0.03,Saunders-Jacobs,South,Corporate,Finance,Business Laptop,Hardware,386
O04029,C0463,P009,2025-01-16,7,T04029,1119,450.81,0.17,Stark-Fuentes,South,Small Business,Technology,Training Services,Services,496
O04030,C0482,P014,2025-01-02,5,T04030,4016,1345.13,0.05,"Brown, Clark and Lin",Northeast,Small Business,Technology,Cybersecurity Package,Software,645
O04031,C0028,P047,2025-02-28,9,T04031,3616,1319.07,0.06,"Roy, Keller and Smith",South,Small Business,Technology,Cloud Analytics Platform,Software,144
O04032,C0435,P040,2025-04-16,1,T04032,660,235.33,0.12,"Torres, Oconnell and Bell",Midwest,Small Business,Media,Training Services,Services,600
O04033,C0383,P042,2025-01-06,10,T04033,8618,1475.16,0.0,Lewis-Johnson,West,Small Business,Retail,Business Laptop,Hardware,992
O04034,C0287,P001,2025-11-05,7,T04034,5542,1916.28,0.13,Tanner PLC,Midwest,Consumer,Retail,Cybersecurity Package,Software,409
O04035,C0268,P042,2025-12-08,5,T04035,6259,2379.86,0.12,Guerrero-Graham,Midwest,Corporate,Media,Business Laptop,Hardware,992
O04036,C0045,P042,2025-12-08,3,T04036,1997,708.45,0.08,Santos-Edwards,West,Corporate,Education,Business Laptop,Hardware,992
O04037,C0356,P042,2025-12-18,9,T04037,4360,1255.71,0.11,"Harrison, Glenn and Brown",West,Small Business,Retail,Business Laptop,Hardware,992
O04038,C0024,P023,2025-09-13,6,T04038,1804,726.82,0.19,Kennedy-Horn,West,Consumer,Technology,Cybersecurity Package,Software,745
O04039,C0028,P012,2025-08-23,10,T04039,9756,3942.1,0.06,"Roy, Keller and Smith",South,Small Business,Technology,Office Equipment,Hardware,892
O04040,C0246,P003,2025-11-24,8,T04040,3948,762.02,0.05,"Graham, Edwards and Willis",Northeast,Consumer,Retail,Network Equipment,Hardware,462
O04041,C0192,P032,2025-04-23,9,T04041,3781,1084.37,0.19,"Bernard, Castillo and Proctor",West,Consumer,Retail,Analytics Consulting,Services,411
O04042,C0178,P034,2025-07-20,4,T04042,2265,747.01,0.12,Aguilar LLC,South,Small Business,Technology,Training Services,Services,250
O04043,C0198,P016,2025-12-16,4,T04043,7561,1986.72,0.16,Ward-Fischer,Midwest,Consumer,Finance,Analytics Consulting,Services,981
O04044,C0221,P007,2025-05-13,10,T04044,8706,2794.36,0.05,Mitchell-Fry,South,Small Business,Media,Data Storage Solution,Software,457
O04045,C0468,P011,2025-07-17,2,T04045,1185,247.75,0.01,Petty-Bond,Midwest,Consumer,Retail,Cloud Analytics Platform,Software,983
O04046,C0481,P024,2025-05-24,2,T04046,6588,1657.35,0.02,"Acosta, Thompson and Andrews",Northeast,Corporate,Finance,Analytics Consulting,Services,155
O04047,C0122,P044,2025-12-14,3,T04047,692,201.87,0.0,Mcguire PLC,South,Corporate,Technology,Analytics Consulting,Services,723
O04048,C0084,P050,2025-04-06,7,T04048,4717,1384.77,0.08,Tran PLC,West,Consumer,Finance,Office Equipment,Hardware,986
O04049,C0286,P037,2025-03-19,2,T04049,8958,3068.8,0.05,"Rangel, Lutz and Johnson",South,Small Business,Education,Network Equipment,Hardware,111
O04050,C0114,P011,2025-06-19,5,T04050,2321,655.91,0.01,"Lambert, Dickson and Garza",West,Consumer,Technology,Cloud Analytics Platform,Software,983
O04051,C0454,P033,2025-03-01,2,T04051,1804,799.31,0.11,"Henry, Scott and Church",Midwest,Consumer,Healthcare,Training Services,Services,705
O04052,C0216,P030,2025-01-19,5,T04052,3519,1002.68,0.03,Smith-Caldwell,West,Consumer,Healthcare,Cloud Analytics Platform,Software,605
O04053,C0331,P021,2025-05-11,7,T04053,6004,919.56,0.18,Cline Group,Midwest,Small Business,Education,Analytics Consulting,Services,831
O04054,C0075,P040,2025-06-09,1,T04054,2816,1055.66,0.09,King Group,Midwest,Corporate,Technology,Training Services,Services,600
O04055,C0324,P022,2025-10-28,8,T04055,4305,1203.03,0.03,Dawson-Fowler,South,Consumer,Retail,Business Laptop,Hardware,386
O04056,C0495,P002,2025-05-30,7,T04056,1258,206.52,0.03,Bell-Jones,Midwest,Small Business,Technology,Cybersecurity Package,Software,207
O04057,C0335,P012,2025-02-06,4,T04057,1148,457.08,0.03,"Wilson, Wilson and Villanueva",Midwest,Small Business,Media,Office Equipment,Hardware,892
O04058,C0437,P048,2025-03-18,6,T04058,8411,2482.33,0.1,Contreras-Mcfarland,Midwest,Corporate,Retail,Cloud Analytics Platform,Software,986
O04059,C0403,P002,2025-07-15,6,T04059,6083,2571.64,0.15,Thomas-Ray,Midwest,Consumer,Finance,Cybersecurity Package,Software,207
O04060,C0104,P033,2025-07-28,7,T04060,1170,477.13,0.03,Garcia PLC,West,Small Business,Retail,Training Services,Services,705
O04061,C0222,P030,2025-10-12,10,T04061,9422,1570.21,0.11,"Patrick, Potts and Conley",Northeast,Small Business,Media,Cloud Analytics Platform,Software,605
O04062,C0431,P026,2025-03-17,4,T04062,6167,1503.28,0.0,Wise Group,West,Consumer,Finance,Training Services,Services,474
O04063,C0196,P017,2025-06-08,2,T04063,3013,879.98,0.02,Mullins and Sons,South,Small Business,Healthcare,Data Storage Solution,Software,928
O04064,C0139,P007,2025-03-10,8,T04064,8311,2741.12,0.09,"Roy, Nichols and Holloway",West,Small Business,Healthcare,Data Storage Solution,Software,457
O04065,C0087,P040,2025-04-10,7,T04065,1572,300.96,0.02,Smith LLC,South,Consumer,Media,Training Services,Services,600
O04066,C0266,P003,2025-05-11,10,T04066,6930,1705.66,0.12,Barnett-Smith,South,Small Business,Finance,Network Equipment,Hardware,462
O04067,C0334,P043,2025-09-15,2,T04067,9202,3056.19,0.16,Moreno-Greer,South,Small Business,Healthcare,Analytics Consulting,Services,331
O04068,C0261,P003,2025-06-12,6,T04068,3517,1362.27,0.0,Davis and Sons,South,Consumer,Media,Network Equipment,Hardware,462
O04069,C0462,P042,2025-12-03,1,T04069,1957,359.42,0.02,"Burns, Morris and Ball",Northeast,Small Business,Media,Business Laptop,Hardware,992
O04070,C0165,P026,2025-10-05,3,T04070,1252,237.94,0.11,"Nicholson, Wang and Ross",Midwest,Small Business,Finance,Training Services,Services,474
O04071,C0056,P044,2025-01-11,9,T04071,8971,2928.45,0.08,Booth PLC,West,Consumer,Technology,Analytics Consulting,Services,723
O04072,C0219,P007,2025-12-20,5,T04072,4039,841.98,0.01,"Estrada, Collins and Glover",South,Corporate,Healthcare,Data Storage Solution,Software,457
O04073,C0141,P027,2025-10-07,2,T04073,3808,1044.32,0.14,"Foster, Burns and Johnson",South,Small Business,Education,Analytics Consulting,Services,835
O04074,C0044,P026,2025-09-01,6,T04074,2570,525.45,0.2,Griffith-Andrade,Midwest,Corporate,Media,Training Services,Services,474
O04075,C0077,P030,2025-10-22,7,T04075,5333,2263.82,0.04,Glenn LLC,Northeast,Corporate,Education,Cloud Analytics Platform,Software,605
O04076,C0240,P030,2025-04-21,1,T04076,3162,720.59,0.01,Mitchell-Smith,Midwest,Corporate,Finance,Cloud Analytics Platform,Software,605
O04077,C0306,P021,2025-06-14,4,T04077,7427,1292.67,0.01,"Martinez, Trevino and Silva",South,Consumer,Retail,Analytics Consulting,Services,831
O04078,C0414,P002,2025-11-08,2,T04078,1045,194.16,0.01,"Flores, Washington and Smith",South,Consumer,Finance,Cybersecurity Package,Software,207
O04079,C0077,P043,2025-09-19,6,T04079,8293,1949.99,0.19,Glenn LLC,Northeast,Corporate,Education,Analytics Consulting,Services,331
O04080,C0099,P036,2025-04-02,10,T04080,4579,1774.15,0.13,Huff Group,South,Consumer,Media,Training Services,Services,663
O04081,C0038,P013,2025-03-05,2,T04081,2395,1005.73,0.14,"Baker, Haynes and Harding",West,Corporate,Retail,Office Equipment,Hardware,453
O04082,C0307,P029,2025-05-16,1,T04082,9298,2418.58,0.18,Cooper-Ford,South,Consumer,Education,Cybersecurity Package,Software,719
O04083,C0423,P036,2025-10-13,3,T04083,5089,941.17,0.03,"Ward, Jordan and Wilson",South,Small Business,Education,Training Services,Services,663
O04084,C0352,P038,2025-01-31,8,T04084,9083,3017.74,0.09,Meyers and Sons,South,Consumer,Education,Cybersecurity Package,Software,409
O04085,C0329,P039,2025-11-16,8,T04085,3313,764.19,0.06,Brady Ltd,South,Corporate,Retail,Office Equipment,Hardware,207
O04086,C0335,P045,2025-05-10,10,T04086,8413,1953.15,0.04,"Wilson, Wilson and Villanueva",Midwest,Small Business,Media,Business Laptop,Hardware,759
O04087,C0282,P015,2025-05-29,4,T04087,7946,2482.08,0.13,Clark-Kim,Northeast,Corporate,Retail,Business Laptop,Hardware,495
O04088,C0157,P024,2025-09-02,3,T04088,2247,629.85,0.05,"Green, Smith and Benjamin",Midwest,Corporate,Education,Analytics Consulting,Services,155
O04089,C0138,P021,2025-11-09,10,T04089,8447,1304.14,0.16,"Hart, Ryan and Huff",Midwest,Corporate,Technology,Analytics Consulting,Services,831
O04090,C0174,P020,2025-03-03,1,T04090,8269,3078.53,0.05,Osborn and Sons,West,Corporate,Healthcare,Cybersecurity Package,Software,771
O04091,C0006,P002,2025-12-03,7,T04091,3359,1143.44,0.13,Anderson and Sons,Northeast,Consumer,Retail,Cybersecurity Package,Software,207
O04092,C0487,P017,2025-06-30,5,T04092,745,260.24,0.03,Olson Ltd,Midwest,Small Business,Education,Data Storage Solution,Software,928
O04093,C0464,P019,2025-11-06,9,T04093,7177,1131.67,0.1,Williams Group,Midwest,Corporate,Technology,Analytics Consulting,Services,292
O04094,C0191,P042,2025-05-08,10,T04094,7206,3194.87,0.06,Reed-Newton,West,Consumer,Healthcare,Business Laptop,Hardware,992
O04095,C0406,P044,2025-11-09,4,T04095,4153,1814.47,0.09,"Ware, Chen and Mora",Midwest,Consumer,Finance,Analytics Consulting,Services,723
O04096,C0245,P039,2025-06-16,9,T04096,8507,3751.77,0.13,Hernandez PLC,South,Corporate,Retail,Office Equipment,Hardware,207
O04097,C0368,P033,2025-08-17,3,T04097,2083,864.9,0.11,Sullivan-Peterson,Midwest,Small Business,Healthcare,Training Services,Services,705
O04098,C0082,P030,2025-05-07,2,T04098,5933,2425.17,0.05,Davenport-Webb,West,Small Business,Retail,Cloud Analytics Platform,Software,605
O04099,C0476,P034,2025-05-26,9,T04099,618,263.07,0.02,Richardson and Sons,West,Consumer,Technology,Training Services,Services,250
O04100,C0038,P026,2025-02-23,5,T04100,5198,1729.99,0.03,"Baker, Haynes and Harding",West,Corporate,Retail,Training Services,Services,474
O04101,C0283,P033,2025-07-31,10,T04101,3398,584.36,0.05,Townsend and Sons,South,Corporate,Finance,Training Services,Services,705
O04102,C0121,P039,2025-09-30,5,T04102,5124,1016.56,0.14,"Quinn, Moore and Ortega",Northeast,Corporate,Education,Office Equipment,Hardware,207
O04103,C0443,P033,2025-01-04,4,T04103,4482,1790.94,0.13,Sanchez PLC,West,Small Business,Education,Training Services,Services,705
O04104,C0473,P049,2025-01-23,1,T04104,3128,1307.5,0.08,Wagner and Sons,South,Consumer,Technology,Training Services,Services,891
O04105,C0006,P003,2025-06-27,4,T04105,8825,2439.55,0.06,Anderson and Sons,Northeast,Consumer,Retail,Network Equipment,Hardware,462
O04106,C0468,P011,2025-10-29,1,T04106,8129,2420.66,0.14,Petty-Bond,Midwest,Consumer,Retail,Cloud Analytics Platform,Software,983
O04107,C0340,P021,2025-03-25,1,T04107,6238,2465.05,0.11,Cook LLC,South,Small Business,Media,Analytics Consulting,Services,831
O04108,C0142,P017,2025-08-07,6,T04108,8792,1473.66,0.02,Jordan-Lara,South,Corporate,Finance,Data Storage Solution,Software,928
O04109,C0115,P041,2025-11-12,7,T04109,9571,3037.97,0.15,Smith LLC,West,Small Business,Media,Cybersecurity Package,Software,905
O04110,C0147,P023,2025-07-16,5,T04110,5172,876.6,0.04,Cruz-Kim,Midwest,Consumer,Finance,Cybersecurity Package,Software,745
O04111,C0172,P029,2025-12-25,10,T04111,2348,738.85,0.17,Gomez Ltd,South,Corporate,Technology,Cybersecurity Package,Software,719
O04112,C0204,P048,2025-06-25,4,T04112,8225,1852.49,0.08,Flores Group,Northeast,Consumer,Finance,Cloud Analytics Platform,Software,986
O04113,C0498,P003,2025-11-06,3,T04113,3160,625.88,0.18,"Marshall, Miller and Hester",Midwest,Consumer,Education,Network Equipment,Hardware,462
O04114,C0228,P003,2025-08-15,7,T04114,4059,1639.4,0.2,Parker Group,South,Corporate,Education,Network Equipment,Hardware,462
O04115,C0402,P013,2025-03-26,3,T04115,3182,756.38,0.02,"Haney, Parrish and Pham",Midwest,Consumer,Healthcare,Office Equipment,Hardware,453
O04116,C0487,P034,2025-09-10,8,T04116,8190,1239.6,0.13,Olson Ltd,Midwest,Small Business,Education,Training Services,Services,250
O04117,C0229,P045,2025-01-29,6,T04117,9889,3430.03,0.2,Wright-Henry,Northeast,Consumer,Education,Business Laptop,Hardware,759
O04118,C0111,P035,2025-03-12,3,T04118,6780,2834.81,0.12,"Christian, Bell and Valenzuela",West,Corporate,Retail,Analytics Consulting,Services,265
O04119,C0200,P011,2025-01-11,5,T04119,3027,810.13,0.14,"Johns, Walker and Smith",South,Consumer,Healthcare,Cloud Analytics Platform,Software,983
O04120,C0368,P046,2025-12-21,10,T04120,4291,1764.83,0.03,Sullivan-Peterson,Midwest,Small Business,Healthcare,Training Services,Services,381
O04121,C0029,P038,2025-09-27,4,T04121,4859,1564.54,0.15,Greene-Smith,Northeast,Consumer,Healthcare,Cybersecurity Package,Software,409
O04122,C0025,P006,2025-02-25,4,T04122,6927,1878.29,0.19,Russell LLC,West,Small Business,Healthcare,Analytics Consulting,Services,992
O04123,C0122,P033,2025-11-14,1,T04123,5261,1141.59,0.05,Mcguire PLC,South,Corporate,Technology,Training Services,Services,705
O04124,C0328,P035,2025-02-06,1,T04124,1249,360.74,0.19,Howard LLC,West,Corporate,Education,Analytics Consulting,Services,265
O04125,C0107,P019,2025-06-02,3,T04125,8861,1786.92,0.1,Pennington and Sons,Northeast,Small Business,Technology,Analytics Consulting,Services,292
O04126,C0493,P013,2025-08-28,7,T04126,5813,2166.98,0.11,Waller and Sons,Northeast,Corporate,Education,Office Equipment,Hardware,453
O04127,C0069,P041,2025-10-24,2,T04127,9515,2386.06,0.14,Taylor-Meyers,Midwest,Consumer,Media,Cybersecurity Package,Software,905
O04128,C0383,P033,2025-04-29,6,T04128,8837,2833.87,0.03,Lewis-Johnson,West,Small Business,Retail,Training Services,Services,705
O04129,C0159,P034,2025-10-10,1,T04129,2440,1034.73,0.15,Chandler-Baker,Northeast,Corporate,Healthcare,Training Services,Services,250
O04130,C0322,P034,2025-10-30,9,T04130,4018,1558.5,0.12,"Chavez, Dyer and Washington",South,Corporate,Technology,Training Services,Services,250
O04131,C0108,P028,2025-11-21,9,T04131,1601,676.76,0.19,"Singh, Smith and Blackwell",South,Small Business,Technology,Office Equipment,Hardware,818
O04132,C0192,P027,2025-06-19,4,T04132,688,229.22,0.09,"Bernard, Castillo and Proctor",West,Consumer,Retail,Analytics Consulting,Services,835
O04133,C0018,P024,2025-12-04,4,T04133,3978,1137.45,0.13,Kelly-Jones,Midwest,Small Business,Finance,Analytics Consulting,Services,155
O04134,C0498,P040,2025-10-24,6,T04134,6440,1969.56,0.06,"Marshall, Miller and Hester",Midwest,Consumer,Education,Training Services,Services,600
O04135,C0129,P023,2025-04-13,10,T04135,2668,555.18,0.02,"Jackson, Ferguson and Love",Northeast,Consumer,Media,Cybersecurity Package,Software,745
O04136,C0280,P044,2025-05-19,1,T04136,8960,1378.07,0.09,Hernandez-Miller,Northeast,Corporate,Media,Analytics Consulting,Services,723
O04137,C0420,P047,2025-11-28,4,T04137,9342,2644.0,0.15,Williams LLC,Northeast,Consumer,Healthcare,Cloud Analytics Platform,Software,144
O04138,C0422,P012,2025-02-11,5,T04138,3608,1351.4,0.11,"Park, Wells and Rodriguez",South,Consumer,Education,Office Equipment,Hardware,892
O04139,C0420,P020,2025-10-22,10,T04139,6332,1450.7,0.08,Williams LLC,Northeast,Consumer,Healthcare,Cybersecurity Package,Software,771
O04140,C0415,P031,2025-10-22,8,T04140,857,174.73,0.0,"Berger, Espinoza and Higgins",South,Corporate,Technology,Training Services,Services,918
